Date & Time (Local), Date & Time (UTC), CO Concentration
11/6/2022 12:04:00 AM, 11/5/2022 4:04:00 PM, 0.335453480482101
11/6/2022 12:05:00 AM, 11/5/2022 4:05:00 PM, 0.337010651826859
11/6/2022 12:06:00 AM, 11/5/2022 4:06:00 PM, 0.366890162229538
11/6/2022 12:07:00 AM, 11/5/2022 4:07:00 PM, 0.349596172571182
11/6/2022 12:08:00 AM, 11/5/2022 4:08:00 PM, 0.316945403814316
11/6/2022 12:09:00 AM, 11/5/2022 4:09:00 PM, 0.283056378364563
11/6/2022 12:10:00 AM, 11/5/2022 4:10:00 PM, 0.305586874485016
11/6/2022 12:11:00 AM, 11/5/2022 4:11:00 PM, 0.358514815568924
11/6/2022 12:12:00 AM, 11/5/2022 4:12:00 PM, 0.480748325586319
11/6/2022 12:13:00 AM, 11/5/2022 4:13:00 PM, 0.54013067483902
11/6/2022 12:14:00 AM, 11/5/2022 4:14:00 PM, 0.57659250497818
11/6/2022 12:15:00 AM, 11/5/2022 4:15:00 PM, 0.400424987077713
11/6/2022 12:16:00 AM, 11/5/2022 4:16:00 PM, 0.369219392538071
11/6/2022 12:17:00 AM, 11/5/2022 4:17:00 PM, 0.363359481096268
11/6/2022 12:18:00 AM, 11/5/2022 4:18:00 PM, 0.420784533023834
11/6/2022 12:19:00 AM, 11/5/2022 4:19:00 PM, 0.437854707241058
11/6/2022 12:20:00 AM, 11/5/2022 4:20:00 PM, 0.396160066127777
11/6/2022 12:21:00 AM, 11/5/2022 4:21:00 PM, 0.337124794721603
11/6/2022 12:22:00 AM, 11/5/2022 4:22:00 PM, 0.286237597465515
11/6/2022 12:23:00 AM, 11/5/2022 4:23:00 PM, 0.329597741365433
11/6/2022 12:24:00 AM, 11/5/2022 4:24:00 PM, 0.394798666238785
11/6/2022 12:25:00 AM, 11/5/2022 4:25:00 PM, 0.415512204170227
11/6/2022 12:26:00 AM, 11/5/2022 4:26:00 PM, 0.372063994407654
11/6/2022 12:27:00 AM, 11/5/2022 4:27:00 PM, 0.334321081638336
11/6/2022 12:28:00 AM, 11/5/2022 4:28:00 PM, 0.301952093839645
11/6/2022 12:29:00 AM, 11/5/2022 4:29:00 PM, 0.335168957710266
11/6/2022 12:30:00 AM, 11/5/2022 4:30:00 PM, 0.40863823890686
11/6/2022 12:31:00 AM, 11/5/2022 4:31:00 PM, 0.39509579539299
11/6/2022 12:32:00 AM, 11/5/2022 4:32:00 PM, 0.478665739297867
11/6/2022 12:33:00 AM, 11/5/2022 4:33:00 PM, 0.516651690006256
11/6/2022 12:34:00 AM, 11/5/2022 4:34:00 PM, 0.495906591415405
11/6/2022 12:35:00 AM, 11/5/2022 4:35:00 PM, 0.406475037336349
11/6/2022 12:36:00 AM, 11/5/2022 4:36:00 PM, 0.394223362207413
11/6/2022 12:37:00 AM, 11/5/2022 4:37:00 PM, 0.414991408586502
11/6/2022 12:38:00 AM, 11/5/2022 4:38:00 PM, 0.44087415933609
11/6/2022 12:39:00 AM, 11/5/2022 4:39:00 PM, 0.344042837619781
11/6/2022 12:40:00 AM, 11/5/2022 4:40:00 PM, 0.315843760967255
11/6/2022 12:41:00 AM, 11/5/2022 4:41:00 PM, 0.391042470932007
11/6/2022 12:42:00 AM, 11/5/2022 4:42:00 PM, 0.457993239164352
11/6/2022 12:43:00 AM, 11/5/2022 4:43:00 PM, 0.435601681470871
11/6/2022 12:44:00 AM, 11/5/2022 4:44:00 PM, 0.405952721834183
11/6/2022 12:45:00 AM, 11/5/2022 4:45:00 PM, 0.341406226158142
11/6/2022 12:46:00 AM, 11/5/2022 4:46:00 PM, 0.28060656785965
11/6/2022 12:47:00 AM, 11/5/2022 4:47:00 PM, 0.320895612239838
11/6/2022 12:48:00 AM, 11/5/2022 4:48:00 PM, 0.350312054157257
11/6/2022 12:49:00 AM, 11/5/2022 4:49:00 PM, 0.36661896109581
11/6/2022 12:50:00 AM, 11/5/2022 4:50:00 PM, 0.372254312038422
11/6/2022 12:51:00 AM, 11/5/2022 4:51:00 PM, 0.347481966018677
11/6/2022 12:52:00 AM, 11/5/2022 4:52:00 PM, 0.398287028074265
11/6/2022 12:53:00 AM, 11/5/2022 4:53:00 PM, 0.341127574443817
11/6/2022 12:54:00 AM, 11/5/2022 4:54:00 PM, 0.364980697631836
11/6/2022 12:55:00 AM, 11/5/2022 4:55:00 PM, 0.393762469291687
11/6/2022 12:56:00 AM, 11/5/2022 4:56:00 PM, 0.339345842599869
11/6/2022 12:57:00 AM, 11/5/2022 4:57:00 PM, 0.321973085403442
11/6/2022 12:58:00 AM, 11/5/2022 4:58:00 PM, 0.366797715425491
11/6/2022 12:59:00 AM, 11/5/2022 4:59:00 PM, 0.348843187093735
11/6/2022 1:00:00 AM, 11/5/2022 5:00:00 PM, 0.336389720439911
11/6/2022 1:01:00 AM, 11/5/2022 5:01:00 PM, 0.312287122011185
11/6/2022 1:02:00 AM, 11/5/2022 5:02:00 PM, 0.314603626728058
11/6/2022 1:03:00 AM, 11/5/2022 5:03:00 PM, 0.286340713500977
11/6/2022 1:04:00 AM, 11/5/2022 5:04:00 PM, 0.301489681005478
11/6/2022 1:05:00 AM, 11/5/2022 5:05:00 PM, 0.331088304519653
11/6/2022 1:06:00 AM, 11/5/2022 5:06:00 PM, 0.315597832202911
11/6/2022 1:07:00 AM, 11/5/2022 5:07:00 PM, 0.360663384199142
11/6/2022 1:08:00 AM, 11/5/2022 5:08:00 PM, 0.365711629390717
11/6/2022 1:09:00 AM, 11/5/2022 5:09:00 PM, 0.360621094703674
11/6/2022 1:10:00 AM, 11/5/2022 5:10:00 PM, 0.336081624031067
11/6/2022 1:11:00 AM, 11/5/2022 5:11:00 PM, 0.356257230043411
11/6/2022 1:12:00 AM, 11/5/2022 5:12:00 PM, 0.341533869504929
11/6/2022 1:13:00 AM, 11/5/2022 5:13:00 PM, 0.340847432613373
11/6/2022 1:14:00 AM, 11/5/2022 5:14:00 PM, 0.329797357320786
11/6/2022 1:15:00 AM, 11/5/2022 5:15:00 PM, 0.338676601648331
11/6/2022 1:16:00 AM, 11/5/2022 5:16:00 PM, 0.354851335287094
11/6/2022 1:17:00 AM, 11/5/2022 5:17:00 PM, 0.330730319023132
11/6/2022 1:18:00 AM, 11/5/2022 5:18:00 PM, 0.366809457540512
11/6/2022 1:19:00 AM, 11/5/2022 5:19:00 PM, 0.378033548593521
11/6/2022 1:20:00 AM, 11/5/2022 5:20:00 PM, 0.36308953166008
11/6/2022 1:21:00 AM, 11/5/2022 5:21:00 PM, 0.38548743724823
11/6/2022 1:22:00 AM, 11/5/2022 5:22:00 PM, 0.443507224321365
11/6/2022 1:23:00 AM, 11/5/2022 5:23:00 PM, 0.462897509336472
11/6/2022 1:24:00 AM, 11/5/2022 5:24:00 PM, 0.433535605669022
11/6/2022 1:25:00 AM, 11/5/2022 5:25:00 PM, 0.420081079006195
11/6/2022 1:26:00 AM, 11/5/2022 5:26:00 PM, 0.38315737247467
11/6/2022 1:27:00 AM, 11/5/2022 5:27:00 PM, 0.398481339216232
11/6/2022 1:28:00 AM, 11/5/2022 5:28:00 PM, 0.34624844789505
11/6/2022 1:29:00 AM, 11/5/2022 5:29:00 PM, 0.38436570763588
11/6/2022 1:30:00 AM, 11/5/2022 5:30:00 PM, 0.394472271203995
11/6/2022 1:31:00 AM, 11/5/2022 5:31:00 PM, 0.405656725168228
11/6/2022 1:32:00 AM, 11/5/2022 5:32:00 PM, 0.353307545185089
11/6/2022 1:33:00 AM, 11/5/2022 5:33:00 PM, 0.351046323776245
11/6/2022 1:34:00 AM, 11/5/2022 5:34:00 PM, 0.380785793066025
11/6/2022 1:35:00 AM, 11/5/2022 5:35:00 PM, 0.386858701705933
11/6/2022 1:36:00 AM, 11/5/2022 5:36:00 PM, 0.328687995672226
11/6/2022 1:37:00 AM, 11/5/2022 5:37:00 PM, 0.327789694070816
11/6/2022 1:38:00 AM, 11/5/2022 5:38:00 PM, 0.325025498867035
11/6/2022 1:39:00 AM, 11/5/2022 5:39:00 PM, 0.276465982198715
11/6/2022 1:40:00 AM, 11/5/2022 5:40:00 PM, 0.272814095020294
11/6/2022 1:41:00 AM, 11/5/2022 5:41:00 PM, 0.294365137815475
11/6/2022 1:42:00 AM, 11/5/2022 5:42:00 PM, 0.310785919427872
11/6/2022 1:43:00 AM, 11/5/2022 5:43:00 PM, 0.297067672014236
11/6/2022 1:44:00 AM, 11/5/2022 5:44:00 PM, 0.318240463733673
11/6/2022 1:45:00 AM, 11/5/2022 5:45:00 PM, 0.33556205034256
11/6/2022 1:46:00 AM, 11/5/2022 5:46:00 PM, 0.369172334671021
11/6/2022 1:47:00 AM, 11/5/2022 5:47:00 PM, 0.403110802173615
11/6/2022 1:48:00 AM, 11/5/2022 5:48:00 PM, 0.398444682359695
11/6/2022 1:49:00 AM, 11/5/2022 5:49:00 PM, 0.310955911874771
11/6/2022 1:50:00 AM, 11/5/2022 5:50:00 PM, 0.323511451482773
11/6/2022 1:51:00 AM, 11/5/2022 5:51:00 PM, 0.282776296138763
11/6/2022 1:52:00 AM, 11/5/2022 5:52:00 PM, 0.31204429268837
11/6/2022 1:53:00 AM, 11/5/2022 5:53:00 PM, 0.34702256321907
11/6/2022 1:54:00 AM, 11/5/2022 5:54:00 PM, 0.3598672747612
11/6/2022 1:55:00 AM, 11/5/2022 5:55:00 PM, 0.377912908792496
11/6/2022 1:56:00 AM, 11/5/2022 5:56:00 PM, 0.353365063667297
11/6/2022 1:57:00 AM, 11/5/2022 5:57:00 PM, 0.329889059066772
11/6/2022 1:58:00 AM, 11/5/2022 5:58:00 PM, 0.349547773599625
11/6/2022 1:59:00 AM, 11/5/2022 5:59:00 PM, 0.345064878463745
11/6/2022 2:00:00 AM, 11/5/2022 6:00:00 PM, 0.364966958761215
11/6/2022 2:01:00 AM, 11/5/2022 6:01:00 PM, 0.362821698188782
11/6/2022 2:02:00 AM, 11/5/2022 6:02:00 PM, 0.394266128540039
11/6/2022 2:03:00 AM, 11/5/2022 6:03:00 PM, 0.431707352399826
11/6/2022 2:04:00 AM, 11/5/2022 6:04:00 PM, 0.487654000520706
11/6/2022 2:05:00 AM, 11/5/2022 6:05:00 PM, 0.444956690073013
11/6/2022 2:06:00 AM, 11/5/2022 6:06:00 PM, 0.384916961193085
11/6/2022 2:07:00 AM, 11/5/2022 6:07:00 PM, 0.316916286945343
11/6/2022 2:08:00 AM, 11/5/2022 6:08:00 PM, 0.291418105363846
11/6/2022 2:09:00 AM, 11/5/2022 6:09:00 PM, 0.331328421831131
11/6/2022 2:10:00 AM, 11/5/2022 6:10:00 PM, 0.451706945896149
11/6/2022 2:11:00 AM, 11/5/2022 6:11:00 PM, 0.511205017566681
11/6/2022 2:12:00 AM, 11/5/2022 6:12:00 PM, 0.538136661052704
11/6/2022 2:13:00 AM, 11/5/2022 6:13:00 PM, 0.405201613903046
11/6/2022 2:14:00 AM, 11/5/2022 6:14:00 PM, 0.378133982419968
11/6/2022 2:15:00 AM, 11/5/2022 6:15:00 PM, 0.35173162817955
11/6/2022 2:16:00 AM, 11/5/2022 6:16:00 PM, 0.377056270837784
11/6/2022 2:17:00 AM, 11/5/2022 6:17:00 PM, 0.444996446371078
11/6/2022 2:18:00 AM, 11/5/2022 6:18:00 PM, 0.410142093896866
11/6/2022 2:19:00 AM, 11/5/2022 6:19:00 PM, 0.3857541680336
11/6/2022 2:20:00 AM, 11/5/2022 6:20:00 PM, 0.30080634355545
11/6/2022 2:21:00 AM, 11/5/2022 6:21:00 PM, 0.26731613278389
11/6/2022 2:22:00 AM, 11/5/2022 6:22:00 PM, 0.257780522108078
11/6/2022 2:23:00 AM, 11/5/2022 6:23:00 PM, 0.300150960683823
11/6/2022 2:24:00 AM, 11/5/2022 6:24:00 PM, 0.37385767698288
11/6/2022 2:25:00 AM, 11/5/2022 6:25:00 PM, 0.392542064189911
11/6/2022 2:26:00 AM, 11/5/2022 6:26:00 PM, 0.372555613517761
11/6/2022 2:27:00 AM, 11/5/2022 6:27:00 PM, 0.354603856801987
11/6/2022 2:28:00 AM, 11/5/2022 6:28:00 PM, 0.336575716733932
11/6/2022 2:29:00 AM, 11/5/2022 6:29:00 PM, 0.343589305877686
11/6/2022 2:30:00 AM, 11/5/2022 6:30:00 PM, 0.35423669219017
11/6/2022 2:31:00 AM, 11/5/2022 6:31:00 PM, 0.352107614278793
11/6/2022 2:32:00 AM, 11/5/2022 6:32:00 PM, 0.354562550783157
11/6/2022 2:33:00 AM, 11/5/2022 6:33:00 PM, 0.340887486934662
11/6/2022 2:34:00 AM, 11/5/2022 6:34:00 PM, 0.300264984369278
11/6/2022 2:35:00 AM, 11/5/2022 6:35:00 PM, 0.2690070271492
11/6/2022 2:36:00 AM, 11/5/2022 6:36:00 PM, 0.324402958154678
11/6/2022 2:37:00 AM, 11/5/2022 6:37:00 PM, 0.342006117105484
11/6/2022 2:38:00 AM, 11/5/2022 6:38:00 PM, 0.338086664676666
11/6/2022 2:39:00 AM, 11/5/2022 6:39:00 PM, 0.35124596953392
11/6/2022 2:40:00 AM, 11/5/2022 6:40:00 PM, 0.3942851126194
11/6/2022 2:41:00 AM, 11/5/2022 6:41:00 PM, 0.345426708459854
11/6/2022 2:42:00 AM, 11/5/2022 6:42:00 PM, 0.330996870994568
11/6/2022 2:43:00 AM, 11/5/2022 6:43:00 PM, 0.350862950086594
11/6/2022 2:44:00 AM, 11/5/2022 6:44:00 PM, 0.353030890226364
11/6/2022 2:45:00 AM, 11/5/2022 6:45:00 PM, 0.381315380334854
11/6/2022 2:46:00 AM, 11/5/2022 6:46:00 PM, 0.375778943300247
11/6/2022 2:47:00 AM, 11/5/2022 6:47:00 PM, 0.296060144901276
11/6/2022 2:48:00 AM, 11/5/2022 6:48:00 PM, 0.213851928710938
11/6/2022 2:49:00 AM, 11/5/2022 6:49:00 PM, 0.271750390529633
11/6/2022 2:50:00 AM, 11/5/2022 6:50:00 PM, 0.373342335224152
11/6/2022 2:51:00 AM, 11/5/2022 6:51:00 PM, 0.380928307771683
11/6/2022 2:52:00 AM, 11/5/2022 6:52:00 PM, 0.323090046644211
11/6/2022 2:53:00 AM, 11/5/2022 6:53:00 PM, 0.34873554110527
11/6/2022 2:54:00 AM, 11/5/2022 6:54:00 PM, 0.366314023733139
11/6/2022 2:55:00 AM, 11/5/2022 6:55:00 PM, 0.374121427536011
11/6/2022 2:56:00 AM, 11/5/2022 6:56:00 PM, 0.300553500652313
11/6/2022 2:57:00 AM, 11/5/2022 6:57:00 PM, 0.30235567688942
11/6/2022 2:58:00 AM, 11/5/2022 6:58:00 PM, 0.330654412508011
11/6/2022 2:59:00 AM, 11/5/2022 6:59:00 PM, 0.326740354299545
11/6/2022 3:00:00 AM, 11/5/2022 7:00:00 PM, 0.341927200555801
11/6/2022 3:01:00 AM, 11/5/2022 7:01:00 PM, 0.246614173054695
11/6/2022 3:02:00 AM, 11/5/2022 7:02:00 PM, 0.30286106467247
11/6/2022 3:03:00 AM, 11/5/2022 7:03:00 PM, 0.333588987588882
11/6/2022 3:04:00 AM, 11/5/2022 7:04:00 PM, 0.427026510238647
11/6/2022 3:05:00 AM, 11/5/2022 7:05:00 PM, 0.429248154163361
11/6/2022 3:06:00 AM, 11/5/2022 7:06:00 PM, 0.348222762346268
11/6/2022 3:07:00 AM, 11/5/2022 7:07:00 PM, 0.374687552452087
11/6/2022 3:08:00 AM, 11/5/2022 7:08:00 PM, 0.315939009189606
11/6/2022 3:09:00 AM, 11/5/2022 7:09:00 PM, 0.39733013510704
11/6/2022 3:10:00 AM, 11/5/2022 7:10:00 PM, 0.420235902070999
11/6/2022 3:11:00 AM, 11/5/2022 7:11:00 PM, 0.362700194120407
11/6/2022 3:12:00 AM, 11/5/2022 7:12:00 PM, 0.357508152723312
11/6/2022 3:13:00 AM, 11/5/2022 7:13:00 PM, 0.367480784654617
11/6/2022 3:14:00 AM, 11/5/2022 7:14:00 PM, 0.439307570457458
11/6/2022 3:15:00 AM, 11/5/2022 7:15:00 PM, 0.488070785999298
11/6/2022 3:16:00 AM, 11/5/2022 7:16:00 PM, 0.445513516664505
11/6/2022 3:17:00 AM, 11/5/2022 7:17:00 PM, 0.357563734054565
11/6/2022 3:18:00 AM, 11/5/2022 7:18:00 PM, 0.396497488021851
11/6/2022 3:19:00 AM, 11/5/2022 7:19:00 PM, 0.403065264225006
11/6/2022 3:20:00 AM, 11/5/2022 7:20:00 PM, 0.384320229291916
11/6/2022 3:21:00 AM, 11/5/2022 7:21:00 PM, 0.388554364442825
11/6/2022 3:22:00 AM, 11/5/2022 7:22:00 PM, 0.418273746967316
11/6/2022 3:23:00 AM, 11/5/2022 7:23:00 PM, 0.390226066112518
11/6/2022 3:24:00 AM, 11/5/2022 7:24:00 PM, 0.354241162538528
11/6/2022 3:25:00 AM, 11/5/2022 7:25:00 PM, 0.36329060792923
11/6/2022 3:26:00 AM, 11/5/2022 7:26:00 PM, 0.420652568340302
11/6/2022 3:27:00 AM, 11/5/2022 7:27:00 PM, 0.388348430395126
11/6/2022 3:28:00 AM, 11/5/2022 7:28:00 PM, 0.39692234992981
11/6/2022 3:29:00 AM, 11/5/2022 7:29:00 PM, 0.398184925317764
11/6/2022 3:30:00 AM, 11/5/2022 7:30:00 PM, 0.324857145547867
11/6/2022 3:31:00 AM, 11/5/2022 7:31:00 PM, 0.312267154455185
11/6/2022 3:32:00 AM, 11/5/2022 7:32:00 PM, 0.257154792547226
11/6/2022 3:33:00 AM, 11/5/2022 7:33:00 PM, 0.296108335256577
11/6/2022 3:34:00 AM, 11/5/2022 7:34:00 PM, 0.403583824634552
11/6/2022 3:35:00 AM, 11/5/2022 7:35:00 PM, 0.435098081827164
11/6/2022 3:36:00 AM, 11/5/2022 7:36:00 PM, 0.408250242471695
11/6/2022 3:37:00 AM, 11/5/2022 7:37:00 PM, 0.386876583099365
11/6/2022 3:38:00 AM, 11/5/2022 7:38:00 PM, 0.32357257604599
11/6/2022 3:39:00 AM, 11/5/2022 7:39:00 PM, 0.294170379638672
11/6/2022 3:40:00 AM, 11/5/2022 7:40:00 PM, 0.247886255383492
11/6/2022 3:41:00 AM, 11/5/2022 7:41:00 PM, 0.246811792254448
11/6/2022 3:42:00 AM, 11/5/2022 7:42:00 PM, 0.279895275831223
11/6/2022 3:43:00 AM, 11/5/2022 7:43:00 PM, 0.365056574344635
11/6/2022 3:44:00 AM, 11/5/2022 7:44:00 PM, 0.37804913520813
11/6/2022 3:45:00 AM, 11/5/2022 7:45:00 PM, 0.332902044057846
11/6/2022 3:46:00 AM, 11/5/2022 7:46:00 PM, 0.365390062332153
11/6/2022 3:47:00 AM, 11/5/2022 7:47:00 PM, 0.363144338130951
11/6/2022 3:48:00 AM, 11/5/2022 7:48:00 PM, 0.287476569414139
11/6/2022 3:49:00 AM, 11/5/2022 7:49:00 PM, 0.293621897697449
11/6/2022 3:50:00 AM, 11/5/2022 7:50:00 PM, 0.248436003923416
11/6/2022 3:51:00 AM, 11/5/2022 7:51:00 PM, 0.318543285131454
11/6/2022 3:52:00 AM, 11/5/2022 7:52:00 PM, 0.326257795095444
11/6/2022 3:53:00 AM, 11/5/2022 7:53:00 PM, 0.338737100362778
11/6/2022 3:54:00 AM, 11/5/2022 7:54:00 PM, 0.321315079927444
11/6/2022 3:55:00 AM, 11/5/2022 7:55:00 PM, 0.298882514238358
11/6/2022 3:56:00 AM, 11/5/2022 7:56:00 PM, 0.346258223056793
11/6/2022 3:57:00 AM, 11/5/2022 7:57:00 PM, 0.347655206918716
11/6/2022 3:58:00 AM, 11/5/2022 7:58:00 PM, 0.417653173208237
11/6/2022 3:59:00 AM, 11/5/2022 7:59:00 PM, 0.273193627595901
11/6/2022 4:00:00 AM, 11/5/2022 8:00:00 PM, -0.468669414520264
11/6/2022 4:01:00 AM, 11/5/2022 8:01:00 PM, 0.163237780332565
11/6/2022 4:02:00 AM, 11/5/2022 8:02:00 PM, -0.0500010028481483
11/6/2022 4:03:00 AM, 11/5/2022 8:03:00 PM, 0.19078616797924
11/6/2022 4:04:00 AM, 11/5/2022 8:04:00 PM, 0.377976506948471
11/6/2022 4:05:00 AM, 11/5/2022 8:05:00 PM, -0.164032697677612
11/6/2022 4:06:00 AM, 11/5/2022 8:06:00 PM, -0.0891044363379478
11/6/2022 4:07:00 AM, 11/5/2022 8:07:00 PM, 0.801824390888214
11/6/2022 4:08:00 AM, 11/5/2022 8:08:00 PM, 0.49327564239502
11/6/2022 4:09:00 AM, 11/5/2022 8:09:00 PM, 0.355654120445251
11/6/2022 4:10:00 AM, 11/5/2022 8:10:00 PM, 0.352291166782379
11/6/2022 4:11:00 AM, 11/5/2022 8:11:00 PM, 0.366286486387253
11/6/2022 4:12:00 AM, 11/5/2022 8:12:00 PM, 0.356682807207108
11/6/2022 4:13:00 AM, 11/5/2022 8:13:00 PM, 0.342753052711487
11/6/2022 4:14:00 AM, 11/5/2022 8:14:00 PM, 0.313609778881073
11/6/2022 4:15:00 AM, 11/5/2022 8:15:00 PM, 0.299022048711777
11/6/2022 4:16:00 AM, 11/5/2022 8:16:00 PM, 0.321172833442688
11/6/2022 4:17:00 AM, 11/5/2022 8:17:00 PM, 0.330205857753754
11/6/2022 4:18:00 AM, 11/5/2022 8:18:00 PM, 0.30869847536087
11/6/2022 4:19:00 AM, 11/5/2022 8:19:00 PM, 0.322577714920044
11/6/2022 4:20:00 AM, 11/5/2022 8:20:00 PM, 0.353602260351181
11/6/2022 4:21:00 AM, 11/5/2022 8:21:00 PM, 0.352275311946869
11/6/2022 4:22:00 AM, 11/5/2022 8:22:00 PM, 0.398904800415039
11/6/2022 4:23:00 AM, 11/5/2022 8:23:00 PM, 0.430606514215469
11/6/2022 4:24:00 AM, 11/5/2022 8:24:00 PM, 0.35160169005394
11/6/2022 4:25:00 AM, 11/5/2022 8:25:00 PM, 0.335644841194153
11/6/2022 4:26:00 AM, 11/5/2022 8:26:00 PM, 0.356015592813492
11/6/2022 4:27:00 AM, 11/5/2022 8:27:00 PM, 0.41248682141304
11/6/2022 4:28:00 AM, 11/5/2022 8:28:00 PM, 0.445389270782471
11/6/2022 4:29:00 AM, 11/5/2022 8:29:00 PM, 0.428543597459793
11/6/2022 4:30:00 AM, 11/5/2022 8:30:00 PM, 0.332936435937881
11/6/2022 4:31:00 AM, 11/5/2022 8:31:00 PM, 0.310561686754227
11/6/2022 4:32:00 AM, 11/5/2022 8:32:00 PM, 0.251956284046173
11/6/2022 4:33:00 AM, 11/5/2022 8:33:00 PM, 0.271079301834106
11/6/2022 4:34:00 AM, 11/5/2022 8:34:00 PM, 0.307373732328415
11/6/2022 4:35:00 AM, 11/5/2022 8:35:00 PM, 0.335168331861496
11/6/2022 4:36:00 AM, 11/5/2022 8:36:00 PM, 0.333908319473267
11/6/2022 4:37:00 AM, 11/5/2022 8:37:00 PM, 0.381033033132553
11/6/2022 4:38:00 AM, 11/5/2022 8:38:00 PM, 0.366488993167877
11/6/2022 4:39:00 AM, 11/5/2022 8:39:00 PM, 0.379861980676651
11/6/2022 4:40:00 AM, 11/5/2022 8:40:00 PM, 0.396136432886124
11/6/2022 4:41:00 AM, 11/5/2022 8:41:00 PM, 0.386684328317642
11/6/2022 4:42:00 AM, 11/5/2022 8:42:00 PM, 0.38844496011734
11/6/2022 4:43:00 AM, 11/5/2022 8:43:00 PM, 0.372953236103058
11/6/2022 4:44:00 AM, 11/5/2022 8:44:00 PM, 0.379629254341125
11/6/2022 4:45:00 AM, 11/5/2022 8:45:00 PM, 0.335709631443024
11/6/2022 4:46:00 AM, 11/5/2022 8:46:00 PM, 0.302702337503433
11/6/2022 4:47:00 AM, 11/5/2022 8:47:00 PM, 0.265932589769363
11/6/2022 4:48:00 AM, 11/5/2022 8:48:00 PM, 0.274413496255875
11/6/2022 4:49:00 AM, 11/5/2022 8:49:00 PM, 0.317003637552261
11/6/2022 4:50:00 AM, 11/5/2022 8:50:00 PM, 0.411758124828339
11/6/2022 4:51:00 AM, 11/5/2022 8:51:00 PM, 0.406094431877136
11/6/2022 4:52:00 AM, 11/5/2022 8:52:00 PM, 0.369625955820084
11/6/2022 4:53:00 AM, 11/5/2022 8:53:00 PM, 0.316315114498138
11/6/2022 4:54:00 AM, 11/5/2022 8:54:00 PM, 0.344777941703796
11/6/2022 4:55:00 AM, 11/5/2022 8:55:00 PM, 0.399255782365799
11/6/2022 4:56:00 AM, 11/5/2022 8:56:00 PM, 0.376801818609238
11/6/2022 4:57:00 AM, 11/5/2022 8:57:00 PM, 0.381030738353729
11/6/2022 4:58:00 AM, 11/5/2022 8:58:00 PM, 0.425103604793549
11/6/2022 4:59:00 AM, 11/5/2022 8:59:00 PM, 0.440987646579742
11/6/2022 5:00:00 AM, 11/5/2022 9:00:00 PM, 0.42967090010643
11/6/2022 5:01:00 AM, 11/5/2022 9:01:00 PM, 0.344442516565323
11/6/2022 5:02:00 AM, 11/5/2022 9:02:00 PM, 0.311143189668655
11/6/2022 5:03:00 AM, 11/5/2022 9:03:00 PM, 0.271004468202591
11/6/2022 5:04:00 AM, 11/5/2022 9:04:00 PM, 0.312556266784668
11/6/2022 5:05:00 AM, 11/5/2022 9:05:00 PM, 0.41464102268219
11/6/2022 5:06:00 AM, 11/5/2022 9:06:00 PM, 0.405607342720032
11/6/2022 5:07:00 AM, 11/5/2022 9:07:00 PM, 0.347492426633835
11/6/2022 5:08:00 AM, 11/5/2022 9:08:00 PM, 0.34413954615593
11/6/2022 5:09:00 AM, 11/5/2022 9:09:00 PM, 0.361601173877716
11/6/2022 5:10:00 AM, 11/5/2022 9:10:00 PM, 0.378785192966461
11/6/2022 5:11:00 AM, 11/5/2022 9:11:00 PM, 0.347818851470947
11/6/2022 5:12:00 AM, 11/5/2022 9:12:00 PM, 0.338968217372894
11/6/2022 5:13:00 AM, 11/5/2022 9:13:00 PM, 0.33351719379425
11/6/2022 5:14:00 AM, 11/5/2022 9:14:00 PM, 0.283395200967789
11/6/2022 5:15:00 AM, 11/5/2022 9:15:00 PM, 0.312114626169205
11/6/2022 5:16:00 AM, 11/5/2022 9:16:00 PM, 0.284528136253357
11/6/2022 5:17:00 AM, 11/5/2022 9:17:00 PM, 0.323171228170395
11/6/2022 5:18:00 AM, 11/5/2022 9:18:00 PM, 0.299796640872955
11/6/2022 5:19:00 AM, 11/5/2022 9:19:00 PM, 0.275140136480331
11/6/2022 5:20:00 AM, 11/5/2022 9:20:00 PM, 0.256303727626801
11/6/2022 5:21:00 AM, 11/5/2022 9:21:00 PM, 0.357782006263733
11/6/2022 5:22:00 AM, 11/5/2022 9:22:00 PM, 0.2817502617836
11/6/2022 5:23:00 AM, 11/5/2022 9:23:00 PM, 0.410300254821777
11/6/2022 5:24:00 AM, 11/5/2022 9:24:00 PM, 0.371660739183426
11/6/2022 5:25:00 AM, 11/5/2022 9:25:00 PM, 0.316429287195206
11/6/2022 5:26:00 AM, 11/5/2022 9:26:00 PM, 0.310327053070068
11/6/2022 5:27:00 AM, 11/5/2022 9:27:00 PM, 0.380330920219421
11/6/2022 5:28:00 AM, 11/5/2022 9:28:00 PM, 0.39086064696312
11/6/2022 5:29:00 AM, 11/5/2022 9:29:00 PM, 0.376542717218399
11/6/2022 5:30:00 AM, 11/5/2022 9:30:00 PM, 0.349727392196655
11/6/2022 5:31:00 AM, 11/5/2022 9:31:00 PM, 0.358039945363998
11/6/2022 5:32:00 AM, 11/5/2022 9:32:00 PM, 0.336008638143539
11/6/2022 5:33:00 AM, 11/5/2022 9:33:00 PM, 0.37580019235611
11/6/2022 5:34:00 AM, 11/5/2022 9:34:00 PM, 0.314371854066849
11/6/2022 5:35:00 AM, 11/5/2022 9:35:00 PM, 0.26593804359436
